180;1;13;7;1;Super mario bross 3;http://fr.wikipedia.org/wiki/Super_Mario_Bros._3;no-image.png
181;1;13;33;1;Teenage mutant hero turtles;http://fr.wikipedia.org/wiki/Teenage_Mutant_Hero_Turtles_%28jeu_vid%C3%A9o%29;no-image.png
182;1;13;33;1;Teenage mutant hero turtles;http://fr.wikipedia.org/wiki/Teenage_Mutant_Hero_Turtles_%28jeu_vid%C3%A9o%29;no-image.png
183;1;13;62;1;Tetris ;;no-image.png
184;1;13;62;1;Tiger Heli ;;no-image.png
185;1;13;62;1;To The Earth ;;no-image.png
186;1;13;62;1;Top Gun ;;no-image.png
187;1;13;62;1;Turbo Racing ;;no-image.png
188;1;38;35;1;Saint Seiya;http://fr.wikipedia.org/wiki/Les_Chevaliers_du_Zodiaque_:_la_L%C3%A9gende_d%27or;no-image.png
189;1;38;35;1;Dragonball3;;no-image.png
190;1;38;39;1;Juliet je t'aime;;no-image.png
191;1;38;40;1;Dragonquest;http://fr.wikipedia.org/wiki/Dragon_Quest_%28jeu_vid%C3%A9o%29;no-image.png
192;1;38;40;1;Dragonquest II;http://fr.wikipedia.org/wiki/Dragon_Quest_II;no-image.png
193;1;38;40;1;Dragonquest III;http://fr.wikipedia.org/wiki/Dragon_Quest_III;no-image.png
194;1;38;40;1;Dragonquest IV;http://fr.wikipedia.org/wiki/Dragon_Quest_IV;no-image.png
195;1;38;31;1;Final fantasy;http://fr.wikipedia.org/wiki/Final_Fantasy_%28jeu_vid%C3%A9o%29;no-image.png
196;1;38;31;1;Final fantasy II;http://fr.wikipedia.org/wiki/Final_Fantasy_II;no-image.png
197;1;38;31;1;Final fantasy III;http://fr.wikipedia.org/wiki/Final_Fantasy_III;no-image.png
198;1;38;31;1;Final fantasy I+II;;no-image.png
199;1;39;40;1;Dragonquest V;http://fr.wikipedia.org/wiki/Dragon_Quest_V;no-image.png
200;1;39;40;1;Dragonquest VI;http://fr.wikipedia.org/wiki/Dragon_Quest_VI;no-image.png
201;1;39;31;1;Final Fantasy IV ;http://fr.wikipedia.org/wiki/Final_Fantasy_IV;no-image.png
202;1;39;31;1;Final fantasy V;http://fr.wikipedia.org/wiki/Final_Fantasy_V;no-image.png
203;1;39;31;1;Final fantasy V;http://fr.wikipedia.org/wiki/Final_Fantasy_V;no-image.png
204;1;39;31;1;Final Fantasy VI ;http://fr.wikipedia.org/wiki/Final_Fantasy_VI;no-image.png
205;1;39;31;1;Final Fantasy VI ;http://fr.wikipedia.org/wiki/Final_Fantasy_VI;no-image.png
206;1;39;35;1;DragonballZ 2;;no-image.png
207;1;39;7;1;Super Metroid;http://fr.wikipedia.org/wiki/Super_Metroid;no-image.png
208;1;15;7;1;Donkey Kong Country ;http://fr.wikipedia.org/wiki/Donkey_Kong_Country;no-image.png
209;1;15;15;1;Flashback : The Quest for Identity;http://fr.wikipedia.org/wiki/Flashback:_The_Quest_for_Identity;no-image.png
210;1;15;32;1;Les Schtroumpfs ;http://fr.wikipedia.org/wiki/Les_Schtroumpfs_%28jeu_vid%C3%A9o,_1994%29;no-image.png
211;1;15;41;1;Mortal Combat;http://fr.wikipedia.org/wiki/Mortal_Kombat_%28jeu_vid%C3%A9o,_1992%29;no-image.png
212;1;15;12;1;Pinocchio ;http://fr.wikipedia.org/wiki/Pinocchio_%28jeu_vid%C3%A9o%29;no-image.png
213;1;15;7;1;Starwing/Star Fox;http://fr.wikipedia.org/wiki/Starwing;no-image.png
214;1;15;7;1;Super Mario All*Stars;http://fr.wikipedia.org/wiki/Super_Mario_All-Stars;no-image.png
215;1;15;7;1;Super Mario Kart;http://fr.wikipedia.org/wiki/Super_Mario_Kart;no-image.png
216;1;15;7;1;Super Mario World;http://fr.wikipedia.org/wiki/Super_Mario_World;no-image.png
217;1;15;7;1;Super R-type;http://fr.wikipedia.org/wiki/Super_R-Type;no-image.png
218;1;15;7;1;Super Star Wars;;no-image.png
219;1;15;19;1;Syndicate;http://fr.wikipedia.org/wiki/Syndicate_%28jeu_vid%C3%A9o%29;no-image.png
220;1;15;10;1;Ultimate mortal kombat 3;http://fr.wikipedia.org/wiki/Liste_de_jeux_Super_Nintendo;no-image.png
221;1;14;7;1;Mario's tennis ;http://fr.wikipedia.org/wiki/Mario%27s_Tennis;no-image.png
222;1;14;23;1;Panic bomber ;http://fr.wikipedia.org/wiki/Panic_Bomber;no-image.png
223;1;14;23;1;Vertical force ;http://fr.wikipedia.org/wiki/Vertical_Force;no-image.png
224;1;14;42;1;Vtetris ;http://fr.wikipedia.org/wiki/V-Tetris;no-image.png
225;1;40;6;1;Dragon Ball revenge of king piccolo ;http://fr.wikipedia.org/wiki/Dragon_Ball:_Revenge_of_King_Piccolo;no-image.png
226;1;40;19;1;EA sport active ;;no-image.png
227;1;40;22;1;Final Fantasy Crystal Chronicles Echoes of Time;http://fr.wikipedia.org/wiki/Final_Fantasy_Crystal_Chronicles:_Echoes_of_Time;no-image.png
228;1;40;13;1;Just dance ;http://fr.wikipedia.org/wiki/Just_Dance_%28jeu_vid%C3%A9o%29;no-image.png
229;1;40;7;1;Mario Kart Wii ;http://fr.wikipedia.org/wiki/Mario_Kart_Wii;no-image.png
230;1;40;7;1;New Super Mario Bros. Wii ;http://fr.wikipedia.org/wiki/New_Super_Mario_Bros._Wii;no-image.png
231;1;40;19;1;Skate it ;http://fr.wikipedia.org/wiki/Skate_It;no-image.png
232;1;40;29;1;Trauma Center : New Blood ;;no-image.png
233;1;40;7;1;Wii fit ;http://fr.wikipedia.org/wiki/Wii_Fit;no-image.png
234;1;40;7;1;Wii play ;http://fr.wikipedia.org/wiki/Wii_Play;no-image.png
235;1;40;7;1;Wii sports ;http://fr.wikipedia.org/wiki/Wii_Sports;no-image.png
236;1;7;5;1;Space Harrier;http://fr.wikipedia.org/wiki/Space_Harrier;no-image.png
237;1;7;5;1;Motocross Championship;http://fr.wikipedia.org/wiki/Motocross_Championship;no-image.png
238;1;7;5;1;Virtua Fighters;http://fr.wikipedia.org/wiki/Virtua_Fighter;no-image.png
239;1;7;5;1;Virtua Racing;http://fr.wikipedia.org/wiki/Virtua_Racing;no-image.png
240;1;9;43;1;NHL ;;no-image.png
241;1;9;5;1;Phantasy star online ;http://fr.wikipedia.org/wiki/Phantasy_Star_Online;no-image.png
242;1;9;21;1;Quake III arena ;http://fr.wikipedia.org/wiki/Quake_III_Arena;no-image.png
243;1;9;5;1;Sonic adventure ;http://fr.wikipedia.org/wiki/Sonic_Adventure;no-image.png
244;1;9;5;1;Sonic adventure 2 the trial ;http://fr.wikipedia.org/wiki/Sonic_Adventure_2;no-image.png
245;1;9;6;1;Soul calibur ;http://fr.wikipedia.org/wiki/Soul_Calibur;no-image.png
246;1;9;62;1;SWWS 2000 ;;no-image.png
247;1;9;62;1;Virtua Fighter 3tb;;no-image.png
248;1;9;5;1;Virtua tennis ;http://fr.wikipedia.org/wiki/Virtua_Tennis;no-image.png
249;1;1;62;1;Ax battler a legend of golden axe ;;no-image.png
250;1;1;44;1;Hook ;http://fr.wikipedia.org/wiki/Hook_%28jeu_vid%C3%A9o,_Sony_Imagesoft%29;no-image.png
251;1;1;5;1;Sonic the Hedgehog ;http://fr.wikipedia.org/wiki/Sonic_the_Hedgehog_%28jeu_vid%C3%A9o,_1991%29;no-image.png
252;1;1;62;1;Virtua Fighter Kids;;no-image.png
253;1;2;5;1;Action fighter ;http://fr.wikipedia.org/wiki/Action_Fighter;no-image.png
254;1;2;5;1;Alex kidd in shinobi world ;http://fr.wikipedia.org/wiki/Alex_Kidd_in_Shinobi_World;no-image.png
255;1;2;5;1;Astérix ;http://fr.wikipedia.org/wiki/Ast%C3%A9rix_%28Master_System%29;no-image.png
256;1;2;5;1;Bomber raid ;http://fr.wikipedia.org/wiki/Bomber_Raid;no-image.png
257;1;2;62;1;Casino games ;;no-image.png
258;1;2;5;1;Castle of illusion starring mickey mouse ;http://fr.wikipedia.org/wiki/Castle_of_Illusion;no-image.png
259;1;2;5;1;Golden axe ;http://fr.wikipedia.org/wiki/Golden_Axe;no-image.png
260;1;2;4;1;Klax ;http://fr.wikipedia.org/wiki/Klax_%28jeu_vid%C3%A9o%29;no-image.png
261;1;2;62;1;Kung fu kid ;;no-image.png
262;1;2;5;1;Moonwalker;http://fr.wikipedia.org/wiki/Michael_Jackson%27s_Moonwalker;no-image.png
263;1;2;4;1;Paperboy ;http://fr.wikipedia.org/wiki/Paperboy;no-image.png
264;1;2;5;1;Psycho fox ;http://fr.wikipedia.org/wiki/Psycho_Fox;no-image.png
265;1;2;4;1;Rampart ;http://fr.wikipedia.org/wiki/Rampart;no-image.png
266;1;2;62;1;RC grand prix ;;no-image.png
267;1;2;5;1;Shinobi;http://fr.wikipedia.org/wiki/Shinobi_%28jeu_vid%C3%A9o,_1987%29;no-image.png
268;1;2;9;1;Super space invaders ;http://fr.wikipedia.org/wiki/Super_Space_Invaders_%2791;no-image.png
269;1;2;62;1;The cyber shinobi ;;no-image.png
270;1;2;62;1;The cyber shinobi ;;no-image.png
271;1;2;5;1;The ninja ;http://fr.wikipedia.org/wiki/The_Ninja;no-image.png
272;1;2;5;1;Thunder blade ;http://fr.wikipedia.org/wiki/Thunder_Blade;no-image.png
273;1;2;45;1;Ultima IV ;http://fr.wikipedia.org/wiki/Ultima_IV;no-image.png
